Temp,xFeed_1,xFeed_2,xFeed_3,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseII_1,xPhaseII_2,xPhaseII_3,nIter,calculationTime,isSinglePhase
350.729436974552,0.0422774030667318,0.796886933634023,0.160835663299246,0.0423338150296001,0.796642448526181,0.161023736444219,0.0422774030222738,0.7968869338267,0.160835663151026,41,8.0041028,1
306.238828406219,0.760562452199874,0.20268841413767,0.0367491336624555,0.862184557480345,0.0962232772330394,0.0415921652866154,0.0287558493592388,0.969370918343905,0.00187323229685615,8,1.8650264,0
336.934610208976,0.508654681432263,0.0397272880199923,0.451618030547745,0.508654681432263,0.0397272880199923,0.451618030547745,0.508641303642164,0.0397377906433019,0.451620905714534,8,1.8500078,1
363.48792961627,0.350527377571012,0.0777610660295864,0.571711556399401,0.350527377571012,0.0777610660295863,0.571711556399401,0.350518886203896,0.07777166495047,0.571709448845634,9,1.9480328,1
313.267519928001,0.313639045361329,0.158556252415495,0.527804702223177,0.313639047958718,0.158556245547821,0.527804706493461,0.0200192796127066,0.934906904462002,0.0450738159252919,13,2.6976445,1
277.185905028544,0.0438708698719098,0.88164019549767,0.0744889346304201,0.350341971549937,0.0670110878720461,0.582646940578017,0.00379799574686842,0.988157676296797,0.0080443279563349,7,1.6770256,0
357.281414440903,0.124170635780531,0.284859358735906,0.590970005483563,0.124170635830553,0.284859358527019,0.590970005642429,0.124151312189228,0.284940053434101,0.590908634376671,23,4.9596086,1
317.959690264856,0.280849803496324,0.655740897503729,0.0634092989999461,0.699891676932995,0.146988643073318,0.153119679993688,0.0403177274018818,0.94776716917982,0.0119151034182979,12,2.6725735,0
360.294138173917,0.328128029066277,0.0217624472737895,0.650109523659934,0.32812802906628,0.0217624472737873,0.650109523659933,0.328126240054343,0.0217635659903497,0.650110193955307,6,1.4780821,1
326.748043663459,0.597041416811643,0.11168832448128,0.291270258707076,0.597041416837682,0.111688324452305,0.291270258710013,0.597012034662347,0.111721019978214,0.291266945359439,23,4.8889084,1
290.342333083186,0.609810457855176,0.246590336039705,0.143599206105119,0.752930118613864,0.0700074218052965,0.177062459580839,0.013491531906805,0.982336446664157,0.00417202142903818,6,1.5787154,0
326.157541258463,0.536324071443067,0.398712085519579,0.064963843037354,0.737777853881,0.173864112071093,0.0883580340479069,0.0593949155753258,0.931025516806965,0.00957956761770925,14,3.1713533,0
276.163601782809,0.244764930578583,0.491098335952695,0.264136733468722,0.452462782702483,0.0604205162108007,0.487116701086717,0.00463399216266094,0.98902870909806,0.00633729873927915,6,1.5916234,0
351.136007060575,0.0911101801596537,0.592585104668862,0.316304715171485,0.0913043082055935,0.591827752432595,0.316867939361812,0.0909574010095241,0.593181142353398,0.315861456637078,76,16.4370794,1
302.63365423624,0.787905344126847,0.0599784441644686,0.152116211708685,0.787905421983013,0.0599783515690246,0.152116226447962,0.0393084170704023,0.950295395675078,0.0103961872545199,8,1.6992093,1
295.037206461386,0.228014440597655,0.0950003550220202,0.676985204380324,0.228014673323564,0.094999438445274,0.676985888231163,0.00684680737993309,0.966055542920348,0.0270976496997194,8,1.7517725,1
322.748415041242,0.332788090101815,0.0819635953832228,0.585248314514962,0.332788090102307,0.0819635953825103,0.585248314515183,0.332770542185993,0.0819889925863264,0.585240465227681,14,3.2141334,1
360.021716503349,0.0120685487025107,0.100861464883576,0.887069986413914,0.0120685487025124,0.100861464883522,0.887069986413966,0.0120683449758693,0.100867567775311,0.88706408724882,10,2.3044508,1
309.488654573606,0.391830908878917,0.17088833486182,0.437280756259263,0.401084057786656,0.151476555173477,0.447439387039867,0.0181268281838817,0.954865914323414,0.0270072574927041,12,2.6216376,0
348.936620097803,0.208826820776195,0.481631135687506,0.309542043536299,0.208826935381463,0.481630884942569,0.309542179675968,0.208357639518067,0.482657657658514,0.308984702823419,110,21.2637054,1
293.429561634715,0.0713519478370787,0.580135147914272,0.348512904248649,0.150557876477824,0.120121256795801,0.729320866726375,0.00351175500572568,0.974138874833828,0.0223493701604467,10,2.2822237,0
283.796335834316,0.346535500881632,0.355881199719644,0.297583299398724,0.499870503181494,0.0716746004590176,0.428454896359488,0.00708102808472529,0.985060446926036,0.00785852498923867,7,1.7058499,0
294.422131110317,0.372869696604865,0.13031606620228,0.496814237192856,0.384371752377771,0.103607430140903,0.512020817481326,0.00883704910923067,0.975627173050035,0.0155357778407346,9,2.1393518,0
353.473329464092,0.293430384694449,0.519814449979834,0.186755165325716,0.293440210850433,0.519799568589337,0.18676022056023,0.292099940495161,0.521829364021273,0.186070695483566,165,30.4722442,1
283.423355542637,0.0880026345978624,0.14810859766611,0.763888767736028,0.0934631419596043,0.0954708462017297,0.811066011838666,0.00139209796732971,0.983009752327351,0.0155981497053192,9,2.1241764,0
282.724654885471,0.1901000458456,0.369154409615569,0.440745544538832,0.276951588924195,0.0821451746526599,0.640903236423145,0.00387530913207616,0.984551872006653,0.0115728188612706,8,1.8840295,0
331.820337703677,0.307274836358845,0.0804003834323011,0.612324780208854,0.307274836358845,0.0804003834323008,0.612324780208855,0.307263601864951,0.0804171278223181,0.612319270312731,12,2.5063337,1
294.257630192075,0.314060396492459,0.116455833767372,0.569483769740168,0.316895531449186,0.108518987903282,0.574585480647532,0.00735381144967105,0.975068537621271,0.0175776509290576,9,2.1278503,0
343.428394686424,0.316108697623319,0.497370330219142,0.18652097215754,0.399056601748967,0.370389724701457,0.230553673549577,0.114212717288845,0.80644232070155,0.0793449620096049,45,9.6354552,0
340.232318826174,0.0524847851421275,0.246687793648709,0.700827421209163,0.0524847851422252,0.246687793647748,0.700827421210027,0.0524779320583527,0.246755166328382,0.700766901613265,26,5.5347051,1
316.758625147192,0.51320928577412,0.422603155288267,0.0641875589376131,0.770003418904261,0.134640280165333,0.0953563009304064,0.040815634654781,0.952334237178699,0.00685012816652,11,2.3585357,0
290.267523520429,0.586141550469229,0.164856630260981,0.24900181926979,0.648716939592999,0.0758692238132773,0.275413836593723,0.0118021742973216,0.981614979222098,0.00658284648058091,7,1.6810056,0
305.837159874649,0.937047318881906,0.0222874231627638,0.0406652579553307,0.937047318881906,0.0222874231627637,0.0406652579553307,0.937043768756805,0.0222904775168475,0.0406657537263474,10,2.2228598,1
347.088590479379,0.68802663758515,0.0469258200501275,0.265047542364722,0.688026637588135,0.0469258200477565,0.265047542364109,0.688022060495287,0.046929456202654,0.265048483302059,9,2.0907286,1
279.412448145664,0.414055943028227,0.0287651943381544,0.557178862633618,0.41405594304287,0.0287651943040233,0.557178862653107,0.0136834075780658,0.961985101070155,0.0243314913517797,7,1.3945214,1
282.100893458072,0.312761980761712,0.171996397597748,0.51524162164054,0.348886044706132,0.0766235532079179,0.574490402085951,0.0046966088674825,0.985334310540468,0.00996908059204905,7,1.6893554,0
360.817923243809,0.396965409953245,0.454667079138321,0.148367510908434,0.3969654155687,0.454667071923807,0.148367512507493,0.396484683736217,0.455284697132172,0.148230619131611,74,14.6281449,1
324.799904846143,0.330923002483956,0.468377882612804,0.20069911490324,0.496480523503,0.207112817692101,0.296406658804899,0.0442021345876387,0.920849903841215,0.0349479615711462,17,3.6026717,0
332.110816026402,0.072183195722888,0.62973419599241,0.298082608284702,0.128093183018276,0.366444502181564,0.50546231480016,0.0279081293675924,0.838233056894536,0.133858813737872,39,8.5301797,0
350.071839890341,0.387572944358081,0.345469191896736,0.266957863745183,0.387572944510449,0.345469191669861,0.26695786381969,0.387348188348432,0.345803852405751,0.266847959245816,57,11.2885528,1
305.608475197667,0.523169487665348,0.106106893154111,0.370723619180541,0.523169488451307,0.106106891819808,0.370723619728885,0.0220561281232327,0.956834849854089,0.0211090220226782,8,1.6933192,1
329.417994102713,0.299928044150315,0.527279793673325,0.172792162176361,0.490258853372576,0.23418059866211,0.275560547965314,0.0553359762930559,0.903938404478548,0.0407256192283956,20,4.2871903,0
281.603953554486,0.373097600666256,0.127589839004638,0.499312560329106,0.396495055106345,0.0730066914274472,0.530498253466207,0.00518596667936917,0.985878721014951,0.0089353123056801,7,1.7930796,0
340.524704264522,0.0483377397049865,0.29537354073404,0.656288719560973,0.0483377397053829,0.295373540729835,0.656288719564782,0.0483260500586146,0.295497578960306,0.65617637098108,33,6.9648504,1
322.671543846865,0.490079037879213,0.458682831556401,0.0512381305643863,0.764998088726367,0.156163159821433,0.0788387514522002,0.052173298761342,0.940552312920385,0.0072743883182734,13,2.8128191,0
305.443235190287,0.391614973690558,0.314897881022237,0.293487145287204,0.50026966723886,0.126129436156234,0.373600896604906,0.0181001521958487,0.96381427556911,0.0180855722350408,10,2.141637,0
309.086300943968,0.119847343981825,0.680826303358941,0.199326352659234,0.320677073513014,0.15989147814807,0.519431448338916,0.0147445577256344,0.953453775971463,0.0318016663029023,13,2.733196,0
330.950846300997,0.0644030002039433,0.818978920283839,0.116618079512217,0.272903338357052,0.300501548644468,0.42659511299848,0.0427324952117145,0.87286692147364,0.0844005833146452,27,5.8951101,0
311.330810106451,0.31742626992437,0.276667620367585,0.405906109708045,0.367779742208688,0.163232210257466,0.468988047533847,0.0184133029295473,0.950278733972258,0.031307963098195,13,2.8411737,0
331.129187654974,0.184739710726403,0.478284947617869,0.336975341655729,0.246844965118651,0.310405684918233,0.442749349963116,0.0405788765767365,0.867972016514751,0.0914491069085119,29,6.1326316,0
313.309048947373,0.34432232173979,0.557355462109058,0.0983222161511519,0.676476586481368,0.133560382183552,0.18996303133508,0.0322444389640207,0.955535119313937,0.0122204417220428,11,2.4255354,0
340.514230352945,0.445852032365136,0.316425136200917,0.237722831433947,0.445906066327932,0.316344349482189,0.237749584189879,0.102185233551893,0.830244807669328,0.0675699587787787,35,7.0593956,1
323.239288184323,0.207861336287386,0.293692184548591,0.498446479164023,0.219506020378933,0.255128516516476,0.525365463104591,0.0227953960162486,0.906574546024419,0.0706300579593322,21,4.6002371,0
292.333893611929,0.793421987381915,0.112266952565064,0.0943110600530209,0.83192509921083,0.0692172154118823,0.0988576853772878,0.0159481709935901,0.981548469023255,0.00250335998315518,6,1.5146513,0
364.466170205097,0.531430494668832,0.278077738862128,0.19049176646904,0.531430494669155,0.278077738861736,0.190491766469109,0.531341682360845,0.278185390170246,0.190472927468909,28,5.8428487,1
316.869643734216,0.264955625147521,0.0155864113139864,0.719457963538492,0.264955625147614,0.0155864113139282,0.719457963538458,0.264954924300986,0.015586851729827,0.719458223969187,7,1.7965265,1
298.625215062919,0.0390999929833296,0.720227498959811,0.240672508056859,0.122202580456011,0.141139947920392,0.736657471623597,0.00367595418942911,0.967074444367241,0.0292496014433301,11,2.4781897,0
353.228279827719,0.443439506404788,0.451033058664044,0.105527434931167,0.444091797771617,0.450245942533769,0.105662259694614,0.240107505271728,0.696392580546324,0.0634999141819478,142,25.9857183,1
298.874629467079,0.56906821943878,0.252978835379286,0.177952945181935,0.692301281138236,0.091623634517552,0.216075084344212,0.0178756257340121,0.974682820042395,0.00744155422359275,8,1.9300992,0
291.922572355332,0.573949073577347,0.332678955240888,0.0933719711817651,0.799916135175775,0.0702664927847125,0.129817372039512,0.0151674219089167,0.981584455681584,0.0032481224094997,6,1.5353723,0
334.863765417024,0.13258435257285,0.571540913389681,0.295874734037469,0.200792047618186,0.365530828531918,0.433677123849896,0.0466714077625568,0.831026782821051,0.122301809416392,40,8.6221445,0
302.577948814934,0.328757370896921,0.0661842347465725,0.605058394356507,0.328757370896935,0.0661842347465526,0.605058394356512,0.32874938357811,0.0661952791438999,0.60505533727799,26,5.4441021,1
354.424483286538,0.773680381776961,0.0492923883061747,0.177027229916864,0.773680381778178,0.049292388305175,0.177027229916647,0.773676689630273,0.0492954213220624,0.177027889047665,9,2.1441126,1
285.510251183308,0.276754865824006,0.357372535598768,0.365872598577227,0.396190222617017,0.0811052944135243,0.522704482969459,0.00614594871900245,0.983321006605473,0.0105330446755248,8,1.856871,0
290.762981145029,0.202699797913178,0.533597892446111,0.263702309640711,0.395373997887547,0.0932860147641832,0.51133998734827,0.00771849837116479,0.979182107279376,0.0130993943494596,8,1.8811355,0
286.239079170855,0.617054980605889,0.0429544704468852,0.339990548947226,0.61705503081857,0.0429543928074889,0.339990576373941,0.0158905565564004,0.972481464474617,0.0116279789689823,6,1.3348501,1
288.400575025564,0.424692997068759,0.355288674862275,0.220018328068966,0.610182859539566,0.0744351039807796,0.315382036479655,0.0103325113205325,0.982679414735706,0.00698807394376183,7,1.698855,0
317.974252597265,0.347678893879791,0.454019506278898,0.198301599841311,0.531348916838707,0.169191702343742,0.299459380817551,0.0334054347057273,0.941381666796928,0.0252128984973445,14,2.939874,0
316.15076175364,0.463831932461135,0.32408147722677,0.212086590312095,0.580711848031277,0.155126217529163,0.264161934439559,0.0327421984009185,0.947241389824469,0.0200164117746128,13,2.7775886,0
