Temp,xFeed_1,xFeed_2,xFeed_3,xFeed_4,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseI_4,xPhaseII_1,xPhaseII_2,xPhaseII_3,xPhaseII_4,nIter,calculationTime,isSinglePhase
297.202488015133,0.0450398310554473,0.00730847616980149,0.195596621882947,0.752055070891804,0.0450398310554473,0.00730847616980148,0.195596621882948,0.752055070891804,0.0450397590375484,0.0073085709197069,0.195596246593378,0.752055423449367,6,3.3028665,1
283.361916674531,0.554042340363313,0.238909006272794,0.0680682145376468,0.138980438826246,0.673428646446433,0.0841129182411268,0.0826271391442245,0.159831296168216,0.0154075609321865,0.937301975024909,0.00238276533077838,0.0449076987121265,7,3.3130833,0
285.831994062584,0.007842872090746,0.35790514020458,0.590336094319344,0.0439158933853304,0.0108422815281096,0.120017094977957,0.814261305519222,0.0548793179747114,0.000224576807335751,0.962124540981889,0.0215813391098927,0.0160695431008829,9,4.207216,0
344.314412710137,0.329532515597487,0.453267074320798,0.0546897056085923,0.162510704473123,0.329532652779506,0.453266891334478,0.0546897243273448,0.162510731558672,0.328863428328624,0.454159566049747,0.0545984073534253,0.162378598268204,88,33.0805079,1
333.38525408716,0.064043432865155,0.201342695337684,0.430155745510495,0.304458126286666,0.0640434328655352,0.201342695335307,0.430155745512389,0.30445812628677,0.0640363625934172,0.201386909573478,0.430120530157745,0.304456197675359,18,7.4522411,1
315.450489915884,0.622651955229634,0.0271798009846467,0.09060158674353,0.259566657042189,0.622651955230821,0.0271798009840658,0.0906015867436126,0.2595666570415,0.622640039943098,0.0271856310660831,0.0906007577622332,0.259573571228586,8,3.7880353,1
338.981630637952,0.492620378245412,0.0488906366522234,0.334990708662687,0.123498276439678,0.492620378246287,0.0488906366515177,0.334990708662806,0.12349827643939,0.492615058076849,0.0488949247537156,0.334989987176593,0.123500029992843,9,4.2036654,1
311.239549987377,0.473980264979641,0.203670853190747,0.0265903011655133,0.295758580664098,0.473980265192232,0.203670852971848,0.0265903011747201,0.2957585806612,0.473819736742593,0.20383614474565,0.0265833490579431,0.295760769453814,54,20.398169,1
290.704089145387,0.515795414137043,0.263838984089018,0.12955945263582,0.0908061491381189,0.640008819129071,0.0935057148969077,0.160463637066309,0.106021828907713,0.0166198470576335,0.948356136218603,0.00536501654250065,0.0296590001812629,7,3.3662428,0
354.454286564396,0.528456455331114,0.115072104861352,0.221170413292271,0.135301026515264,0.528456455331185,0.115072104861279,0.221170413292282,0.135301026515254,0.528422970911957,0.115106470219624,0.221164951412574,0.135305607455844,12,5.1288395,1
308.251666505274,0.24788081836875,0.142945321425224,0.33274163612373,0.276432224082296,0.247880818369203,0.142945321424443,0.332741636124173,0.276432224082181,0.247832822045693,0.143028057047822,0.332694676694916,0.276444444211568,22,9.2387802,1
340.829335309426,0.313051663734497,0.282639689153074,0.304760067300907,0.0995485798115223,0.31305166373499,0.282639689152222,0.304760067301251,0.099548579811537,0.312964008221836,0.282790952675247,0.304699067664181,0.0995459714387356,37,14.3733791,1
334.099921921259,0.0891979418034859,0.162754877324828,0.598288017721323,0.149759163150364,0.0891979418144737,0.162754877270091,0.598288017768651,0.149759163146784,0.0891923979623495,0.162782494276231,0.598264138411243,0.149760969350177,17,7.1240368,1
360.26264533953,0.081354008560676,0.20815900295035,0.574448327465668,0.136038661023306,0.0813540085626052,0.208159002939629,0.574448327474274,0.136038661023492,0.0813484204589171,0.208190058541633,0.574423399804322,0.136038121195128,15,6.2684257,1
350.971786114899,0.184912784979518,0.68984538347873,0.101472526557472,0.0237693049842791,0.185897334189502,0.688323575190611,0.101939382216956,0.0238397084029306,0.184912244529591,0.689846218847008,0.101472270285765,0.0237692663376355,149,52.4920435,1
313.49777317707,0.147337824152944,0.115366266864826,0.390621268824146,0.346674640158083,0.147337824152945,0.115366266864825,0.390621268824148,0.346674640158083,0.147326720795745,0.115393120628799,0.390599809090641,0.346680349484815,15,6.0180413,1
326.668619480703,0.0610801731048544,0.213332407581641,0.355700715926813,0.369886703386692,0.0610801731082958,0.213332407560261,0.355700715942448,0.369886703388995,0.0610688717716954,0.213402617932411,0.355649369899303,0.36987914039659,19,7.9508286,1
291.035891665083,0.163364459646035,0.498108326423879,0.1971471481713,0.141380065758787,0.293976935133332,0.150539235649701,0.351604518764143,0.203879310452824,0.0130125870227776,0.898205357499158,0.0193467135462265,0.069435341931838,13,5.5831784,0
349.064733204994,0.319708461693606,0.113082262151688,0.334672954802354,0.232536321352352,0.319708461693705,0.113082262151555,0.334672954802409,0.232536321352331,0.319698607626433,0.113095538901628,0.334667399237898,0.232538454234041,12,5.219944,1
364.358335307519,0.120582044057356,0.221366049060716,0.107541264756291,0.550510642125638,0.120582044058744,0.221366049056681,0.107541264757162,0.550510642127412,0.12056416267585,0.221418020619885,0.107530036881937,0.550487779822327,12,5.3169112,1
320.417430094213,0.145012666930808,0.201097897946959,0.622046156065758,0.0318432790564749,0.145012666933379,0.20109789793744,0.622046156072868,0.0318432790563131,0.144991936272877,0.201174651533948,0.621988828753821,0.0318445834393531,57,21.7293372,1
341.616147821582,0.00758906949951538,0.177459459844724,0.5048579027498,0.310093567905961,0.00758906949951554,0.177459459844716,0.504857902749807,0.310093567905961,0.00758827806767353,0.17749848412402,0.50482063397328,0.310092603835027,14,5.7980965,1
355.653049899037,0.473841549979833,0.262994407628232,0.0341266952960179,0.229037347095917,0.473841549989433,0.262994407617356,0.0341266952964943,0.229037347096717,0.47374532964946,0.263103418223796,0.0341219199802839,0.229029332146459,24,10.0338388,1
351.357865639461,0.0421706367334591,0.568530292103097,0.186584259632381,0.202714811531063,0.0422094800593794,0.568255601592932,0.18672852698445,0.202806391363238,0.0421698963582377,0.568535527855764,0.18658150981706,0.202713065968938,30,12.495319,1
356.2386614805,0.195479987130614,0.295186510653309,0.338241108880582,0.171092393335495,0.195479987520875,0.295186509698221,0.338241109366116,0.171092393414789,0.195433656733761,0.295299895543469,0.338183467889789,0.17108297983298,22,9.0518277,1
352.514955029922,0.199814986460706,0.338603538692653,0.421330906526812,0.0402505683198298,0.199814986987161,0.338603537336743,0.421330907332665,0.0402505683434305,0.199750481757793,0.338769673452181,0.421232168189128,0.0402476766008976,33,12.9241675,1
305.125449619827,0.0783852908929841,0.313746704297461,0.43813278680299,0.169735218006565,0.086371247530153,0.251678190956043,0.481569460840017,0.180381100673786,0.00862773031630502,0.855916950898415,0.0587121916190946,0.0767431271661854,21,9.0281854,0
320.365444515572,0.236388766711493,0.353028346922759,0.154034509873028,0.25654837649272,0.236388769222235,0.35302834232155,0.154034511248535,0.25654837720768,0.236075249038926,0.353602902264041,0.153862749554317,0.256459099142716,93,34.5964017,1
288.728435390863,0.306775097347209,0.302917440595183,0.26303256130131,0.127274900756298,0.394055189589785,0.117591208247391,0.337073093034045,0.151280509128779,0.0119942183706107,0.928840583722357,0.0129671401579621,0.0461980577490698,10,4.574461,0
