Temp,xFeed_1,xFeed_2,xFeed_3,xFeed_4,xFeed_5,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseI_4,xPhaseI_5,xPhaseII_1,xPhaseII_2,xPhaseII_3,xPhaseII_4,xPhaseII_5,nIter,calculationTime,isSinglePhase
298.734953835336,0.161579458200111,0.160413980476525,0.364679810280181,0.241353032575952,0.0719737184672307,0.161579458200364,0.160413980475848,0.364679810280613,0.241353032575868,0.0719737184673076,0.161552618899392,0.160486015296361,0.364633898169048,0.241361935466936,0.0719655321682626,40,28.5826761,1
283.96487490989,0.108218608286647,0.034399816557729,0.331545254461597,0.255292391446885,0.270543929247142,0.108218608286648,0.0343998165577275,0.331545254461598,0.255292391446883,0.270543929247143,0.108214935750999,0.0344079250987291,0.331537188789017,0.255301996996627,0.270537953364628,10,8.1662727,1
325.914521353755,0.0292687870893312,0.121776335208074,0.580836480748078,0.17921786095364,0.0889005360008774,0.0292687870893805,0.121776335207407,0.58083648074869,0.179217860953528,0.0889005360009943,0.0292663394441696,0.121809430928613,0.580806054465123,0.179223442165171,0.0888947329969235,14,10.9303757,1
308.977305906556,0.0714579935361903,0.576376377944414,0.130456255255985,0.00422223509573122,0.21748713816768,0.141375329383836,0.185560412971242,0.25336069840832,0.00635344118622038,0.413350118050381,0.00821895289512545,0.929862768586796,0.0192912776256231,0.00229459544904025,0.0403324054434157,14,10.7887899,0
346.542664902592,0.0158539614533341,0.532896613533232,0.215322705942073,0.0951966978660728,0.140730021205288,0.0158543576243142,0.532887275401077,0.215327205502142,0.0951977048718257,0.140733456600641,0.0158230588724142,0.533625017174729,0.214971726122446,0.0951181482540902,0.14046204957632,66,46.9492196,1
283.068526943076,0.0733417325997451,0.212462611133478,0.338271479573634,0.371450597993452,0.00447357869969134,0.0733417705825337,0.212462295790757,0.338271651005773,0.371450701848821,0.00447358077211616,0.00967100275309422,0.741073119161062,0.0508989671784811,0.197357347817682,0.00099956308968049,41,27.3337969,1
278.456419746352,0.0708886920473973,0.24066300406712,0.111556897304122,0.0362092849429036,0.540682121638458,0.0832337818309041,0.115548081482015,0.130861832317197,0.0402820566869393,0.630074247682944,0.00174221224003311,0.941448224737527,0.00342740432567085,0.0133971520141326,0.0399850066826364,10,7.890461,0
275.012464799911,0.0679857910759782,0.403888654667677,0.179378326052955,0.152616284618156,0.196130943585234,0.103798638353036,0.133987454797965,0.272965683793921,0.198213464046911,0.291034759008167,0.00311285736497763,0.892799310450242,0.009850156233108,0.0700195903199876,0.0242180856316847,11,8.7184069,0
301.949222704329,0.0402109901811626,0.383642538081481,0.204073957197958,0.186420795243355,0.185651719296042,0.0488731744818484,0.274093982576525,0.246569298504909,0.208402072061658,0.222061472375061,0.00641431854139488,0.811060892447224,0.0382726943158976,0.100657901143748,0.0435941935517355,26,19.7780083,0
287.959675520374,0.00264890434258528,0.193282181833069,0.183358474375784,0.531572413921777,0.089138025526784,0.00264890434266026,0.193282181824813,0.183358474380328,0.531572413923517,0.0891380255286811,0.00264790172751537,0.193392577466733,0.183297716364087,0.531549147004707,0.089112657436957,22,16.1377809,1
311.351131854396,0.268029189538543,0.0801132567923601,0.0176742224811264,0.0854755746484204,0.54870775653955,0.268029189541416,0.0801132567874105,0.0176742224812046,0.0854755746473783,0.54870775654259,0.268007354435315,0.0801508697065074,0.017673627650905,0.085483493564383,0.54868465464289,15,11.9089242,1
353.775339379315,0.0312664624023886,0.129699806375136,0.40238690380073,0.0796846330740557,0.35696219434769,0.0312664624025156,0.129699806373133,0.402386903801451,0.0796846330738965,0.356962194349004,0.0312640542051675,0.12973780709538,0.402373219712829,0.0796876525678383,0.356937266418786,12,9.5821227,1
348.260117440194,0.0485811845678207,0.11952151319296,0.127699305902165,0.160273773685452,0.543924222651602,0.0485811845678915,0.119521513192228,0.127699305902251,0.160273773685317,0.543924222652313,0.0485794622875616,0.119539339369931,0.12769721601671,0.160277072674556,0.543906909651242,13,10.1308941,1
